id,order_id,account,security_id,symbol,transact_time,side,ord_type,order_price,order_size,exec_inst,time_in_force,expire_date,stop_px,last_cl_ord_id,text,exec_type,ord_status,last_price,last_qty,avg_price,cum_qty,leaves_qty,event_subtype
2cf45605-0773-454e-907d-0b06f65ce0fe,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.002000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,1230,56.91782,69076,80924,execution_report
892714d1-22b8-4b52-a0e9-1967c2e3b23c,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.214000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,802,56.91785,69878,80122,execution_report
43e00748-d593-408d-a82f-75e8332afafe,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.214000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,802,56.91787,70680,79320,execution_report
ff094072-5ea1-474c-b5c4-e9d1a3092f9a,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.237000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,802,56.9179,71482,78518,execution_report
d1f6c22d-f229-463d-9370-769702d4b47e,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.340000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4948,56.91803,76430,73570,execution_report
9c63c48a-c610-4ff7-99e1-1ee5be66b727,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.340000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4948,56.91815,81378,68622,execution_report
22b66527-2086-4629-b584-3c49a0168aa1,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.373000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,76,56.91815,81454,68546,execution_report
df043691-2dd2-4465-aa01-3afc9bfc4f8b,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.388000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,76,56.91816,81530,68470,execution_report
36e7288e-7138-4bec-a741-358f77358900,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.393000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,76,56.91816,81606,68394,execution_report
c576a3a4-2a68-4028-883a-83c806d3a0df,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.507000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4606,56.91826,86212,63788,execution_report
1bf677f0-2e63-4f42-8c61-c486041f1409,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.764000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,274,56.91826,86486,63514,execution_report
49d8bdae-a08e-473e-bff7-2d83300936e6,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:51.767000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,274,56.91827,86760,63240,execution_report
64b6dbbf-f874-4580-a0eb-c99bd5e130df,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.193000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,127,56.91827,86887,63113,execution_report
42f747a0-b115-4bd8-86da-64bae63aed8b,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.568000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4948,56.91836,91835,58165,execution_report
eb01ebc6-67cc-4488-b639-c6463d9ba1f8,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.569000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4948,56.91845,96783,53217,execution_report
a14a6b5c-b875-4463-b000-6b6694837681,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.715000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4453,56.91851,101236,48764,execution_report
e539d2ea-6755-44c8-895c-72ff8e184c26,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.715000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4453,56.91858,105689,44311,execution_report
280b23d8-a726-4a3c-a059-2e4a077cf274,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.782000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.91859,106357,43643,execution_report
a18dae23-614e-42b0-ab70-8362714d338b,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.782000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.91859,107025,42975,execution_report
d23287de-9eec-4a2f-8d0e-f8b6fdd05245,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.790000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.9186,107693,42307,execution_report
4a177aff-78d9-479e-85ab-16c2f9a61163,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.795000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.91861,108361,41639,execution_report
ac4a6c9e-41ab-4c03-879a-8f8ac45690bc,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.800000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.91862,109029,40971,execution_report
133ca5eb-a2c1-4180-bfab-f97bc6d7ba68,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.803000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.91863,109697,40303,execution_report
05be1395-70dd-4606-b347-274810760b24,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.810000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,667,56.91864,110364,39636,execution_report
48c71a30-de9d-47fa-9328-5552586b7af9,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.810000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.91865,111032,38968,execution_report
07738c37-1bf0-4f4e-b879-9cec3d513951,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.816000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,668,56.91865,111700,38300,execution_report
0b29e588-5a97-4d50-93ce-4ad3b26afc59,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.821000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,1113,56.91867,112813,37187,execution_report
296713cb-4cc6-4752-811d-cdcd9435b83b,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.825000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,446,56.91867,113259,36741,execution_report
215e3df9-5f28-4048-8f2b-47efa3e0db49,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.857000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4608,56.91872,117867,32133,execution_report
e3ff23aa-bc52-4f2a-839e-3699022a2611,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.874000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,2449,56.91875,120316,29684,execution_report
0f9b0d51-5c54-4715-b818-999ef85b56b3,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.937000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,127,56.91875,120443,29557,execution_report
2c59c328-e90c-489c-98eb-d29f3ff655ae,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:52.939000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,127,56.91875,120570,29430,execution_report
3c1ac6fb-f25c-48a5-8198-313015b2d878,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.275000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,9,56.91875,120579,29421,execution_report
0b18d774-04ad-4547-8f31-b264f553a3af,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.387000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,3506,56.91879,124085,25915,execution_report
0b7533f0-3b4e-492a-bd2b-21bd058bf5d0,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.515000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,1485,56.9188,125570,24430,execution_report
d27a1e5a-a702-44b2-a9a5-2b0bee987381,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.531000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,3635,56.91884,129205,20795,execution_report
9c55b308-c427-4221-a71f-9c70213529d5,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.567000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,4718,56.91888,133923,16077,execution_report
a0eec956-7ada-4094-bef1-576197401eb5,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.572000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,282,56.91888,134205,15795,execution_report
49b43a0c-93ce-44f8-9d2e-092cbcf920a3,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.574000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,230,56.91888,134435,15565,execution_report
9400b5ab-e90d-4d07-9097-4f03a997f531,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.575000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,230,56.91888,134665,15335,execution_report
d1450d64-ab77-4bab-aca4-bfa43d0f3d50,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.578000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,5000,56.91892,139665,10335,execution_report
d224abe5-624d-4654-bc84-e65e0c6f67bc,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.580000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,230,56.91892,139895,10105,execution_report
ae98688b-d54d-486c-af50-3d4d65783ca4,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.586000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,5000,56.91896,144895,5105,execution_report
9f9177f2-015d-47cd-87fa-b0a1d75bc23b,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.610000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,230,56.91896,145125,4875,execution_report
6e9f8e9a-0048-4354-87f2-424fd71359fe,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.657000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,230,56.91897,145355,4645,execution_report
d19eb4a2-32a5-44b2-b6dd-409c61547f16,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.657000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,1307,56.91897,146662,3338,execution_report
1d66ffbf-31f5-4ba4-ac65-e407c70a3e72,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:53.671000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Ejecutada,56.92,3338,56.919,150000,0,execution_report
31ef9882-51b3-4d0e-bfaf-6d478933369d,01K81K0SHWZRZFCWT2VE70TG9Y,17825,bm_MERV_GFGC59558D_24hs,MERV - XMEV - GFGC59558D - 24hs,2025-10-20 19:54:54.929000Z,BUY,LIMIT,233.95,10,,DAY,,,tc6n4EGRsMF7WkWC, ,F,Parcialmente ejecutada,233.95,5,233.95,5,5,execution_report
b928ca0b-2825-4a29-8f4c-ed5f9db8fb72,01K81K0SHWZRZFCWT2VE70TG9Y,17825,bm_MERV_GFGC59558D_24hs,MERV - XMEV - GFGC59558D - 24hs,2025-10-20 19:54:55.199000Z,BUY,LIMIT,233.95,10,,DAY,,,tc6n4EGRsMF7WkWC, ,F,Parcialmente ejecutada,233.95,1,233.95,6,4,execution_report
f1118911-c2aa-4e7b-97b5-edeeac0ff97b,01K81K0SHWZRZFCWT2VE70TG9Y,17825,bm_MERV_GFGC59558D_24hs,MERV - XMEV - GFGC59558D - 24hs,2025-10-20 19:55:06.307000Z,BUY,LIMIT,233.95,10,,DAY,,,tc6n4EGRsMF7WkWC, ,F,Ejecutada,233.95,4,233.95,10,0,execution_report
aa3cfa77-0bf4-463a-9914-5ef8f75b80e2,01K81K2TYSN8JYECX6Q8P30QPH,17825,bm_MERV_GFGC63343D_24hs,MERV - XMEV - GFGC63343D - 24hs,2025-10-20 19:56:01.907000Z,SELL,LIMIT,147.5,50,,DAY,,,2HgatCEnPlxA9gTJ, ,F,Parcialmente ejecutada,147.5,39,147.5,39,11,execution_report
9db98b17-08bb-4af4-b87e-95dd68e64933,01K81K2TYSN8JYECX6Q8P30QPH,17825,bm_MERV_GFGC63343D_24hs,MERV - XMEV - GFGC63343D - 24hs,2025-10-20 19:56:01.907000Z,SELL,LIMIT,147.5,50,,DAY,,,2HgatCEnPlxA9gTJ, ,F,Ejecutada,147.5,11,147.5,50,0,execution_report
0fa8a452-4be6-4f54-9c99-75f07ea710b9,01K81K3CNWZR7XBSQXMWDX3BBY,17825,bm_MERV_GFGC59558D_24hs,MERV - XMEV - GFGC59558D - 24hs,2025-10-20 19:56:20.096000Z,BUY,LIMIT,234,40,,DAY,,,f4VOmE87vFuJN3bC, ,F,Parcialmente ejecutada,233.9,1,233.9,1,39,execution_report
9313a7f1-07fe-45fb-9861-4330d65328cb,01K81K3CNWZR7XBSQXMWDX3BBY,17825,bm_MERV_GFGC59558D_24hs,MERV - XMEV - GFGC59558D - 24hs,2025-10-20 19:56:20.096000Z,BUY,LIMIT,234,40,,DAY,,,f4VOmE87vFuJN3bC, ,F,Ejecutada,234,39,233.998,40,0,execution_report
003b082f-bf72-4c99-a799-099c8e29ad92,01K81K6B7NY7N8BS3BEBF6TDAN,17825,bm_MERV_GFGV38777D_24hs,MERV - XMEV - GFGV38777D - 24hs,2025-10-20 19:58:24.488000Z,BUY,LIMIT,115,50,,DAY,,,1Qdo7xeRAFEnDMZs, ,F,Parcialmente ejecutada,115,5,115,10,40,execution_report
3f2168f0-a378-4c4a-8d03-99c71a689777,01K81K6B7NY7N8BS3BEBF6TDAN,17825,bm_MERV_GFGV38777D_24hs,MERV - XMEV - GFGV38777D - 24hs,2025-10-20 19:58:24.488000Z,BUY,LIMIT,115,50,,DAY,,,1Qdo7xeRAFEnDMZs, ,F,Parcialmente ejecutada,115,5,115,5,45,execution_report
f348cfc0-2b80-4be9-bd0b-c9d96a5be6f5,01K81K6B7NY7N8BS3BEBF6TDAN,17825,bm_MERV_GFGV38777D_24hs,MERV - XMEV - GFGV38777D - 24hs,2025-10-20 19:58:36.433000Z,BUY,LIMIT,115,50,,DAY,,,1Qdo7xeRAFEnDMZs, ,F,Parcialmente ejecutada,115,5,115,15,35,execution_report
2aeb9e5b-a777-4dca-ae2c-f28df0f99c3a,01K81K6B7NY7N8BS3BEBF6TDAN,17825,bm_MERV_GFGV38777D_24hs,MERV - XMEV - GFGV38777D - 24hs,2025-10-20 19:58:48.816000Z,BUY,LIMIT,115,50,,DAY,,,1Qdo7xeRAFEnDMZs, ,F,Parcialmente ejecutada,115,2,115,22,28,execution_report
98330eca-faee-43a3-b0e2-d5ea0f457778,01K81K6B7NY7N8BS3BEBF6TDAN,17825,bm_MERV_GFGV38777D_24hs,MERV - XMEV - GFGV38777D - 24hs,2025-10-20 19:58:48.816000Z,BUY,LIMIT,115,50,,DAY,,,1Qdo7xeRAFEnDMZs, ,F,Parcialmente ejecutada,115,5,115,20,30,execution_report
7732b622-4168-4a61-8e8a-c2caa56dbe66,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:11.009000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,2,256.5,2,48,execution_report
aefedf3a-1368-4883-9ef5-df8d0826fb41,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:21.894000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,1,256.5,3,47,execution_report
50334bc5-c61b-4a4a-bbb1-e3de84112649,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:24.604000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,1,256.5,6,44,execution_report
0c7051e0-53ba-4672-970d-5205f07dab30,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:24.604000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,2,256.5,5,45,execution_report
d78fe41a-e971-405a-bfcb-afa153a01d8e,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:30.464000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,5,256.5,16,34,execution_report
559b3b0d-846f-4e35-a4b7-ffe7937b2bf8,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:30.464000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,5,256.5,11,39,execution_report
7c4894a7-ff80-4c29-9ea1-09a5c2795cc7,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:35.301000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,2,256.5,18,32,execution_report
d676c046-7482-4b87-b1a4-4e20f5fe6993,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:44.227000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,3,256.5,21,29,execution_report
89ece305-3957-4993-ad0d-0c04735b3df2,01K81K6B7NY7N8BS3BEBF6TDAN,17825,bm_MERV_GFGV38777D_24hs,MERV - XMEV - GFGV38777D - 24hs,2025-10-20 19:59:55.685000Z,BUY,LIMIT,115,50,,DAY,,,1Qdo7xeRAFEnDMZs, ,F,Parcialmente ejecutada,115,4,115,26,24,execution_report
03f7e626-a06d-4505-b253-00fa8d159103,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:59.246000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,5,256.5,26,24,execution_report
209fabe6-303d-49d7-a797-98325b738766,01K81K8DA5MQ22JPZFBEBR9HJ2,17825,bm_MERV_GFGV44777D_24hs,MERV - XMEV - GFGV44777D - 24hs,2025-10-20 19:59:59.246000Z,SELL,LIMIT,256.5,50,,DAY,,,Few8QZqosi7raUO8, ,F,Parcialmente ejecutada,256.5,20,256.5,46,4,execution_report
